Well,Omit,sample_id_old,Target,Dye,Task,Cq,Quantity,plate_id,study,template_vol,elution_vol,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
E1,FALSE,1.00E+03,AmoA,SYBR,Standard,25.59530874,1000,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
E2,FALSE,1.00E+03,AmoA,SYBR,Standard,25.60045323,1000,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
E3,FALSE,1.00E+03,AmoA,SYBR,Standard,25.87303847,1000,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
F1,FALSE,1.00E+04,AmoA,SYBR,Standard,22.28969694,10000,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
F2,FALSE,1.00E+04,AmoA,SYBR,Standard,22.31313856,10000,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
F3,FALSE,1.00E+04,AmoA,SYBR,Standard,22.49037204,10000,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
G1,FALSE,1.00E+05,AmoA,SYBR,Standard,19.08070382,100000,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
G2,FALSE,1.00E+05,AmoA,SYBR,Standard,18.99775403,100000,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
G3,FALSE,1.00E+05,AmoA,SYBR,Standard,19.10437781,100000,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
A1,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_6,,1,100,,,,,,,,,,,
A2,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_6,,1,100,,,,,,,,,,,
A3,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_6,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
B1,FALSE,5,mip,FAM,Standard,36.28111612,5,mip_samples_6,,1,100,,,,,,,,,,,
B2,FALSE,5,mip,FAM,Standard,Undetermined,5,mip_samples_6,,1,100,,,,,,,,,,,
B3,FALSE,5,mip,FAM,Standard,36.37785314,5,mip_samples_6,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
C1,FALSE,10,mip,FAM,Standard,36.29430696,10,mip_samples_6,,1,100,,,,,,,,,,,
C2,FALSE,10,mip,FAM,Standard,36.10377906,10,mip_samples_6,,1,100,,,,,,,,,,,
C3,FALSE,10,mip,FAM,Standard,Undetermined,10,mip_samples_6,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
D1,FALSE,1.00E+02,mip,FAM,Standard,32.53375189,100,mip_samples_6,,1,100,,,,,,,,,,,
D2,FALSE,1.00E+02,mip,FAM,Standard,31.53290219,100,mip_samples_6,,1,100,,,,,,,,,,,
D3,FALSE,1.00E+02,mip,FAM,Standard,32.19693169,100,mip_samples_6,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
E1,FALSE,1.00E+03,mip,FAM,Standard,29.29382082,1000,mip_samples_6,,1,100,,,,,,,,,,,
E2,FALSE,1.00E+03,mip,FAM,Standard,29.47708428,1000,mip_samples_6,,1,100,,,,,,,,,,,
E3,FALSE,1.00E+03,mip,FAM,Standard,29.85972136,1000,mip_samples_6,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
F1,FALSE,1.00E+04,mip,FAM,Standard,26.43010065,10000,mip_samples_6,,1,100,,,,,,,,,,,
F2,FALSE,1.00E+04,mip,FAM,Standard,26.54887344,10000,mip_samples_6,,1,100,,,,,,,,,,,
F3,FALSE,1.00E+04,mip,FAM,Standard,26.27996503,10000,mip_samples_6,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
G1,FALSE,1.00E+05,mip,FAM,Standard,21.27991021,100000,mip_samples_6,,1,100,,,,,,,,,,,
G2,FALSE,1.00E+05,mip,FAM,Standard,21.25136582,100000,mip_samples_6,,1,100,,,,,,,,,,,
G3,FALSE,1.00E+05,mip,FAM,Standard,21.29200669,100000,mip_samples_6,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
A1,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
A2,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
A3,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
B1,FALSE,5,AmoA,SYBR,Standard,32.87646564,5,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
B2,FALSE,5,AmoA,SYBR,Standard,35.03628835,5,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
B3,FALSE,5,AmoA,SYBR,Standard,Undetermined,5,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
C1,FALSE,10,AmoA,SYBR,Standard,33.79587215,10,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
C2,FALSE,10,AmoA,SYBR,Standard,32.66824086,10,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
C3,FALSE,10,AmoA,SYBR,Standard,31.76604075,10,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
D1,FALSE,1.00E+02,AmoA,SYBR,Standard,29.47848222,100,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
D2,FALSE,1.00E+02,AmoA,SYBR,Standard,29.36156822,100,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
D3,FALSE,1.00E+02,AmoA,SYBR,Standard,29.58267332,100,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
E1,FALSE,1.00E+03,AmoA,SYBR,Standard,26.11152416,1000,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
E2,FALSE,1.00E+03,AmoA,SYBR,Standard,26.18334976,1000,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
E3,FALSE,1.00E+03,AmoA,SYBR,Standard,26.34650088,1000,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
F1,FALSE,1.00E+04,AmoA,SYBR,Standard,22.70125167,10000,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
F2,FALSE,1.00E+04,AmoA,SYBR,Standard,22.60954366,10000,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
F3,FALSE,1.00E+04,AmoA,SYBR,Standard,22.55906255,10000,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
G1,FALSE,1.00E+05,AmoA,SYBR,Standard,18.89341902,100000,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
G2,FALSE,1.00E+05,AmoA,SYBR,Standard,19.13229641,100000,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
G3,FALSE,1.00E+05,AmoA,SYBR,Standard,19.11041718,100000,AmoA_samples_6_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
A1,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,AmoA_samples_2,,5,100,,,,,,,,,,,
A2,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,AmoA_samples_2,,5,100,,,,,,,,,,,
A3,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,AmoA_samples_2,,5,100,,,,,,,,,,,
A4,FALSE,AR_1_23,AmoA,SYBR,Unknown,36.70609404,0.752304254,AmoA_samples_2,AR,5,100,,,,,,,,,,,
A5,FALSE,AR_1_23,AmoA,SYBR,Unknown,36.78704925,0.712721849,AmoA_samples_2,AR,5,100,,,,,,,,,,,
A6,FALSE,AR_1_23,AmoA,SYBR,Unknown,36.48726496,0.870651402,AmoA_samples_2,AR,5,100,,,,,,,,,,,
A7,FALSE,AR_1_27,AmoA,SYBR,Unknown,Undetermined,,AmoA_samples_2,AR,5,100,,,,,,,,,,,
A8,FALSE,AR_1_27,AmoA,SYBR,Unknown,39.14814321,0.147335325,AmoA_samples_2,AR,5,100,,,,,,,,,,,
A9,FALSE,AR_1_27,AmoA,SYBR,Unknown,37.96031657,0.32562989,AmoA_samples_2,AR,5,100,,,,,,,,,,,
A10,FALSE,AR_1_40,AmoA,SYBR,Unknown,35.35819767,1.850222923,AmoA_samples_2,AR,5,100,,,,,,,,,,,
A11,FALSE,AR_1_40,AmoA,SYBR,Unknown,36.09141834,1.134024348,AmoA_samples_2,AR,5,100,,,,,,,,,,,
A12,FALSE,AR_1_40,AmoA,SYBR,Unknown,35.03624139,2.293914295,AmoA_samples_2,AR,5,100,,,,,,,,,,,
B1,FALSE,2.5,AmoA,SYBR,Standard,34.52617961,2.5,AmoA_samples_2,,5,100,,,,,,,,,,,
B2,FALSE,2.5,AmoA,SYBR,Standard,34.53692572,2.5,AmoA_samples_2,,5,100,,,,,,,,,,,
B3,FALSE,2.5,AmoA,SYBR,Standard,Undetermined,2.5,AmoA_samples_2,,5,100,,,,,,,,,,,
B4,FALSE,AR_2_23,AmoA,SYBR,Unknown,32.61340474,11.56359935,AmoA_samples_2,AR,5,100,,,,,,,,,,,
B5,FALSE,AR_2_23,AmoA,SYBR,Unknown,32.5988473,11.67653679,AmoA_samples_2,AR,5,100,,,,,,,,,,,
B6,FALSE,AR_2_23,AmoA,SYBR,Unknown,32.04834381,16.86303727,AmoA_samples_2,AR,5,100,,,,,,,,,,,
B7,FALSE,AR_2_27,AmoA,SYBR,Unknown,33.13887476,8.141977339,AmoA_samples_2,AR,5,100,,,,,,,,,,,
B8,FALSE,AR_2_27,AmoA,SYBR,Unknown,33.08826125,8.421812626,AmoA_samples_2,AR,5,100,,,,,,,,,,,
B9,FALSE,AR_2_27,AmoA,SYBR,Unknown,33.55587187,6.163382283,AmoA_samples_2,AR,5,100,,,,,,,,,,,
B10,FALSE,AR_2_40,AmoA,SYBR,Unknown,36.85959226,0.679025054,AmoA_samples_2,AR,5,100,,,,,,,,,,,
B11,FALSE,AR_2_40,AmoA,SYBR,Unknown,36.71108172,0.749803235,AmoA_samples_2,AR,5,100,,,,,,,,,,,
B12,FALSE,AR_2_40,AmoA,SYBR,Unknown,36.51179102,0.85651077,AmoA_samples_2,AR,5,100,,,,,,,,,,,
C1,FALSE,5,AmoA,SYBR,Standard,34.5449147,5,AmoA_samples_2,,5,100,,,,,,,,,,,
C2,FALSE,5,AmoA,SYBR,Standard,33.74156451,5,AmoA_samples_2,,5,100,,,,,,,,,,,
C3,FALSE,5,AmoA,SYBR,Standard,34.23242021,5,AmoA_samples_2,,5,100,,,,,,,,,,,
C4,FALSE,AR_3_23,AmoA,SYBR,Unknown,Undetermined,,AmoA_samples_2,AR,5,100,,,,,,,,,,,
C5,FALSE,AR_3_23,AmoA,SYBR,Unknown,38.6268372,0.208671267,AmoA_samples_2,AR,5,100,,,,,,,,,,,
C6,FALSE,AR_3_23,AmoA,SYBR,Unknown,Undetermined,,AmoA_samples_2,AR,5,100,,,,,,,,,,,
C7,FALSE,AR_3_27,AmoA,SYBR,Unknown,39.24609724,0.138008087,AmoA_samples_2,AR,5,100,,,,,,,,,,,
C8,FALSE,AR_3_27,AmoA,SYBR,Unknown,35.33859606,1.874595896,AmoA_samples_2,AR,5,100,,,,,,,,,,,
C9,FALSE,AR_3_27,AmoA,SYBR,Unknown,36.46354153,0.884551358,AmoA_samples_2,AR,5,100,,,,,,,,,,,
C10,FALSE,AR_3_40,AmoA,SYBR,Unknown,35.20194951,2.053662807,AmoA_samples_2,AR,5,100,,,,,,,,,,,
C11,FALSE,AR_3_40,AmoA,SYBR,Unknown,33.76637811,5.355272481,AmoA_samples_2,AR,5,100,,,,,,,,,,,
C12,FALSE,AR_3_40,AmoA,SYBR,Unknown,34.7851575,2.712566865,AmoA_samples_2,AR,5,100,,,,,,,,,,,
D1,FALSE,1.00E+02,AmoA,SYBR,Standard,28.90196748,100,AmoA_samples_2,,5,100,,,,,,,,,,,
D2,FALSE,1.00E+02,AmoA,SYBR,Standard,29.59446451,100,AmoA_samples_2,,5,100,,,,,,,,,,,
D3,FALSE,1.00E+02,AmoA,SYBR,Standard,29.34632875,100,AmoA_samples_2,,5,100,,,,,,,,,,,
D4,FALSE,AR_4_23,AmoA,SYBR,Unknown,34.42697176,3.445391117,AmoA_samples_2,AR,5,100,,,,,,,,,,,
D5,FALSE,AR_4_23,AmoA,SYBR,Unknown,33.82032128,5.16583383,AmoA_samples_2,AR,5,100,,,,,,,,,,,
D6,FALSE,AR_4_23,AmoA,SYBR,Unknown,34.46192836,3.365911215,AmoA_samples_2,AR,5,100,,,,,,,,,,,
D7,FALSE,AR_4_27,AmoA,SYBR,Unknown,37.62897334,0.406255445,AmoA_samples_2,AR,5,100,,,,,,,,,,,
D8,FALSE,AR_4_27,AmoA,SYBR,Unknown,36.16988188,1.076146529,AmoA_samples_2,AR,5,100,,,,,,,,,,,
D9,FALSE,AR_4_27,AmoA,SYBR,Unknown,38.66262876,0.20374393,AmoA_samples_2,AR,5,100,,,,,,,,,,,
D10,FALSE,AR_4_40,AmoA,SYBR,Unknown,33.69510865,5.616251871,AmoA_samples_2,AR,5,100,,,,,,,,,,,
D11,FALSE,AR_4_40,AmoA,SYBR,Unknown,34.08797192,4.320495356,AmoA_samples_2,AR,5,100,,,,,,,,,,,
D12,FALSE,AR_4_40,AmoA,SYBR,Unknown,34.38348861,3.546881881,AmoA_samples_2,AR,5,100,,,,,,,,,,,
E1,FALSE,1.00E+03,AmoA,SYBR,Standard,25.93364016,1000,AmoA_samples_2,,5,100,,,,,,,,,,,
E2,FALSE,1.00E+03,AmoA,SYBR,Standard,26.11851613,1000,AmoA_samples_2,,5,100,,,,,,,,,,,
E3,FALSE,1.00E+03,AmoA,SYBR,Standard,25.98055919,1000,AmoA_samples_2,,5,100,,,,,,,,,,,
E4,FALSE,AR_5_23,AmoA,SYBR,Unknown,34.23932347,3.905244812,AmoA_samples_2,AR,5,100,,,,,,,,,,,
E5,FALSE,AR_5_23,AmoA,SYBR,Unknown,33.22060695,7.709587755,AmoA_samples_2,AR,5,100,,,,,,,,,,,
E6,FALSE,AR_5_23,AmoA,SYBR,Unknown,33.66587602,5.726941544,AmoA_samples_2,AR,5,100,,,,,,,,,,,
E7,FALSE,AR_5_27,AmoA,SYBR,Unknown,34.60884274,3.051433862,AmoA_samples_2,AR,5,100,,,,,,,,,,,
E8,FALSE,AR_5_27,AmoA,SYBR,Unknown,34.52153354,3.234594021,AmoA_samples_2,AR,5,100,,,,,,,,,,,
E9,FALSE,AR_5_27,AmoA,SYBR,Unknown,33.97657861,4.654067655,AmoA_samples_2,AR,5,100,,,,,,,,,,,
E10,FALSE,AR_5_40,AmoA,SYBR,Unknown,36.51418071,0.855145319,AmoA_samples_2,AR,5,100,,,,,,,,,,,
E11,FALSE,AR_5_40,AmoA,SYBR,Unknown,Undetermined,,AmoA_samples_2,AR,5,100,,,,,,,,,,,
E12,FALSE,AR_5_40,AmoA,SYBR,Unknown,36.90642739,0.658120887,AmoA_samples_2,AR,5,100,,,,,,,,,,,
F1,FALSE,1.00E+04,AmoA,SYBR,Standard,22.57578274,10000,AmoA_samples_2,,5,100,,,,,,,,,,,
F2,FALSE,1.00E+04,AmoA,SYBR,Standard,22.50949152,10000,AmoA_samples_2,,5,100,,,,,,,,,,,
F3,FALSE,1.00E+04,AmoA,SYBR,Standard,22.35565583,10000,AmoA_samples_2,,5,100,,,,,,,,,,,
F4,FALSE,tapres_tapres_23,AmoA,SYBR,Unknown,Undetermined,,AmoA_samples_2,AR,5,100,,,,,,,,,,,
F5,FALSE,tapres_tapres_23,AmoA,SYBR,Unknown,36.35559867,0.95065235,AmoA_samples_2,AR,5,100,,,,,,,,,,,
F6,FALSE,tapres_tapres_23,AmoA,SYBR,Unknown,36.88933466,0.665674334,AmoA_samples_2,AR,5,100,,,,,,,,,,,
F7,FALSE,tapres_tapres_27,AmoA,SYBR,Unknown,36.66567658,0.772881299,AmoA_samples_2,AR,5,100,,,,,,,,,,,
F8,FALSE,tapres_tapres_27,AmoA,SYBR,Unknown,38.97970241,0.164872148,AmoA_samples_2,AR,5,100,,,,,,,,,,,
F9,FALSE,tapres_tapres_27,AmoA,SYBR,Unknown,38.95556443,0.167550699,AmoA_samples_2,AR,5,100,,,,,,,,,,,
F10,FALSE,tapres_tapres_40,AmoA,SYBR,Unknown,35.26759493,1.965598709,AmoA_samples_2,AR,5,100,,,,,,,,,,,
F11,FALSE,tapres_tapres_40,AmoA,SYBR,Unknown,36.01633276,1.19232291,AmoA_samples_2,AR,5,100,,,,,,,,,,,
F12,FALSE,tapres_tapres_40,AmoA,SYBR,Unknown,36.22756192,1.035491984,AmoA_samples_2,AR,5,100,,,,,,,,,,,
G1,FALSE,1.00E+05,AmoA,SYBR,Standard,19.15246758,100000,AmoA_samples_2,,5,100,,,,,,,,,,,
G2,FALSE,1.00E+05,AmoA,SYBR,Standard,18.93814206,100000,AmoA_samples_2,,5,100,,,,,,,,,,,
G3,FALSE,1.00E+05,AmoA,SYBR,Standard,18.9416064,100000,AmoA_samples_2,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
G10,FALSE,control_manifB_40,AmoA,SYBR,Unknown,Undetermined,,AmoA_samples_2,AR,5,100,,,,,,,,,,,
G11,FALSE,control_manifB_40,AmoA,SYBR,Unknown,Undetermined,,AmoA_samples_2,AR,5,100,,,,,,,,,,,
G12,FALSE,control_manifB_40,AmoA,SYBR,Unknown,Undetermined,,AmoA_samples_2,AR,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
A1,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_2,,1,100,,,,,,,,,,,
A2,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_2,,1,100,,,,,,,,,,,
A3,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_2,,1,100,,,,,,,,,,,
A4,FALSE,AR_1_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
A5,FALSE,AR_1_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
A6,FALSE,AR_1_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
A7,FALSE,AR_1_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
A8,FALSE,AR_1_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
A9,FALSE,AR_1_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
A10,FALSE,AR_1_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
